x,y
17.322242716105425,23.936961528370205
17.400837305490594,23.89332338954284
17.397515974685536,23.965990853567195
18.12566223895377,25.61076316643044
18.10694572496672,25.431246691339442
17.379484797778165,23.95928011635807
17.609472071173137,24.143328767784837
17.89031257485676,24.742602755606114
17.579902509881915,23.771756838103446
17.3558457795868,24.01856624014311
-9.74084814615367,20.954986709731667
-9.777782145925329,20.872156929824246
-9.830046884382607,20.667188923316125
-10.463390282347666,18.388414104057116
-9.996220436695687,18.904215715196447
-9.809902432141541,20.819340194337226
-9.90437239905915,19.64755916856329
-10.379097041246458,18.392608260631032
-9.877479351986592,20.554584563934128
-9.99477864685767,20.37700062548143
-31.71706835715301,8.29463911413775
-31.610863602351397,8.271320746242763
-31.434370120067456,8.18978703596814
-28.493630994699426,8.455533295826262
-28.586109860746465,8.397438533241512
-31.44187223851941,8.22655967568057
-31.247402281870382,8.190522119155128
-28.593307069271976,8.516483812612508
-31.190701119726516,8.201212528115054
-31.302679168641376,8.181042956460058
21.48101529531727,19.69007066419149
21.519603415128973,18.901421896432375
21.667067288880265,19.187932396450037
21.740474259118628,19.21333972571239
21.513831809606238,18.846625686295173
21.756669275050626,19.334216482112033
21.55049165179386,19.190457366085976
21.648246849160888,19.314408013127746
21.19607070554561,19.279604850149973
21.40730036385324,18.902095489236306
21.49051702033473,18.82312485486455
21.636075956710357,19.33013589182525
21.657771374301092,19.224044901017272
-11.716275105234791,14.815313236613225
-11.488928085915543,14.567036393618313
-10.807373291658877,14.294498936087802
-11.869101692636796,14.704720354445348
-11.468250741951877,14.476982397175911
-11.198609485829543,14.07560150658944
-11.36765028917678,14.43980381669317
-11.083664874248036,14.443383491574407
-11.655178601366993,14.764541625756916
-11.567963338415119,14.724897717016496
-11.45161192686985,14.620208753040913
-11.324020258877042,14.440246907423287
-11.003659897497508,14.209156893305032
-33.167163785919584,3.340663017927003
-32.42724854118634,3.8275411096642777
-31.245278497763152,4.021275954062672
-32.703215920299215,3.665181650356433
-32.18138646257855,4.075046773665232
-31.28099047185416,3.7661504169197464
-32.116191229496536,4.0341057201653685
-31.39670646109099,4.268925514382209
-32.43402319976559,3.465416024409491
-32.49776040146429,3.856656628317218
-32.402084457217704,3.7122248477697184
-32.22500323196017,3.54506010477835
-32.214266345227855,3.26379184586518
11.440510715400544,27.232617014324457
11.947243253830004,27.98115960827301
12.8086605768872,28.37241690333654
12.624760664415852,28.140007148625227
11.615262409988095,27.422757935964086
11.521977013643413,27.28574832670885
11.438307173060313,27.345513773226994
12.671345391411998,28.576734978193034
11.57253287831074,27.47028451134192
11.606526196971606,27.487088809095017
12.889363981288959,29.28041903798815
11.280614755174895,27.34942984637459
11.803812090882987,27.832627477969304
11.6436766155747,28.041356343734314
11.602037999494804,27.331300277677283
12.70007664228893,29.77012718771838
12.630935652788047,29.69377182082008
12.365114973138304,27.936940550462655
11.730930011129866,28.039188954980624
12.590114188098655,28.830303669113437
12.544942922516615,27.915381377223493
12.405559786144911,27.97835865292018
12.071469950294674,28.153762579041903
11.589282393466954,27.41610068797041
11.533569433104311,27.35093113391801
11.611038564516475,27.45263314210905
11.872594890688973,27.93096417149782
13.146998257052564,28.877173041113007
-9.75925802726528,23.03203302730589
-10.422018972896584,23.78558886761591
-13.14126579864954,25.27690126190338
-9.935131545278056,23.42551043820375
-9.732849145668204,23.02195472328084
-10.253365070446465,23.671763955346687
-13.08246438315394,25.3690208233343
-9.897089103626358,23.51279063050453
-9.914458321390024,23.47476801405868
-13.44117201059432,25.228517825661385
-9.825970141494306,23.35299518920502
-10.174319093663032,22.92969229327628
-10.210137928848722,22.84763653118427
-9.748375006265432,23.05185391319817
-11.323865850317132,24.500808245313685
-11.040702657915498,24.45804295655181
-10.45242857703505,23.94012941538813
-15.358195170274259,19.02443457037485
-12.947375605964101,25.504235930366484
-13.155143298902114,25.429788030481614
-10.847727849162428,24.152241359166887
-9.84971821786505,23.149497171422745
-9.889643828627287,23.21059175270669
-9.873923878644389,23.26713851225871
-10.687610049160169,24.07652022304189
-11.271425222795338,24.586706736388578
-24.327948534500695,11.937424531729544
-24.18874537707853,11.774501599155938
-22.44673339384607,8.77968922432938
-24.04501821711881,11.583807225950203
-24.445750882792456,12.082190186027695
-24.17151184584035,11.744836037018752
-22.50153859001895,8.934121638702182
-24.05032269601166,11.584641521394055
-24.132842478456002,11.680730057047334
-22.53940088240331,8.839795798964152
-23.94026745230532,11.460215497751722
-24.172809608311216,11.821844996876784
-24.272853915363626,11.923031850721703
-24.338698934221306,11.947114386172055
-23.50649250609816,10.63281924062168
-23.619408497405075,10.83376453575358
-23.813549165881714,11.148624129081918
-24.280967614695772,11.858508184938739
-22.439093235445377,8.875853548966221
-22.54312647379298,8.920216257196994
-23.594442997915102,10.842167492225185
-24.309971461223515,11.879921905831743
-24.305716212399506,11.89597057681646
-24.272916696507778,11.793916411183329
-23.814090004254943,11.184621076157905
-23.018193237735634,9.625260949451533
24.80077787759059,14.502644352964534
27.656644452204066,13.002951111738433
24.19911975067699,14.728325863812975
24.27550745691716,14.018136420482229
24.506380852298697,13.8111595195576
27.717322752807338,12.729015262472203
27.739419075252158,13.025271302059434
25.188882021607267,14.143430946025882
25.811029573807325,13.685342794055478
28.591869275464784,13.37414955796256
25.40653710989263,15.4349724317643
27.45732651230031,13.305592115866064
23.823599149336292,15.869737703607846
24.030124347106508,14.31567833791245
24.919881622034524,14.470449274274637
27.821024487695485,13.087727799931834
24.838243687869994,14.083211677913924
24.821872154857825,13.862758938907936
27.844239334037013,13.066531596282838
24.61070729336519,14.516440255099985
24.649734262761765,14.458567737831485
27.952490461218712,12.71716842039288
26.752493968148574,13.60625341070115
24.961705066648413,14.679256147236186
27.390554652232005,13.2533069121692
26.958643356765723,12.779737461696914
27.974435406327473,13.338112341663729
27.677926357166896,13.21434929608272
27.251996761623307,13.073321252157964
27.667436285310018,12.727249755497702
24.75357479966495,14.400840766193275
24.59648638962759,14.45470560261844
-14.428068096422138,14.8245067576092
-17.78696674861357,13.04101772441938
-13.767005178271445,14.196779147234954
-13.951153057093311,14.62898762045814
-15.250193842232331,14.736460990152338
-16.055825836031435,10.50055194973762
-16.592462156248335,12.887988245750845
-17.165517093013282,12.43062187429898
-14.302614253654369,14.277807201295111
-14.1251436893896,13.693163431157108
-16.466901775600665,10.767611517231765
-13.802548875560102,13.274486170318387
-16.706111125570697,13.846326420385559
-14.25058533278413,14.621994805202545
-13.752738427147742,14.471384753568952
-15.242132879847162,14.689228994790351
-17.139400409369426,12.41507942026485
-15.15725931790527,14.685185435513485
-15.318527198402144,14.576509475361037
-17.06694926359434,12.306273342560422
-14.403798363831383,14.78920218232967
-15.182569391665446,14.559755814272823
-15.727256614100513,10.3060741295558
