x,y
-14.713981955061096,-11.590662952114615
-15.19751142548613,-11.773271437606427
-15.880152211940318,-12.20410792525601
-14.65709879381433,-11.58173277597611
-14.412289691327242,-11.85184899961335
-14.506309489890938,-11.644050383961732
-14.144717966316719,-12.797168728312199
-14.846678687224225,-11.859913349837635
-21.660841133342185,16.73761908646853
-21.648493993691147,16.689238422030655
-21.73188473093901,16.860669482947692
-21.676262001144206,16.687436837244118
-21.79096149175484,15.969129135548945
-21.70395560715247,15.815139423271459
-20.942371876230016,15.461744980324031
-21.523433347675702,16.664030876953092
8.41591492582168,25.099425440935704
8.263850464743337,25.153354481105723
7.756911800447312,25.114827829670524
8.162733948833209,25.094452439771967
8.529640372241035,25.926518228487303
9.096099430935453,26.075454271613967
8.705790578872307,26.195448851395458
8.968038732353278,25.948045446384977
32.51963089513308,-13.840895521869125
34.01085266758161,-15.064106618988689
33.56580465414186,-14.898581120605353
33.93131898047712,-14.820596869078223
33.95105080443454,-14.993768340503772
33.42464322981365,-15.301375963679087
33.47495983582868,-14.137534895164743
32.40724635460881,-13.825779401264803
34.49653658501197,-16.05312887962299
33.320401347419654,-15.386456566585991
33.72188493398419,-15.073118826096536
-9.630024242914285,14.884628756400218
-10.785294357479104,13.868495934428317
-9.736195431822358,14.719105454495265
-9.58881406954808,14.96075927824644
-10.699324045654416,13.897471000612533
-9.70762520727008,15.353168687132689
-9.202965312728864,15.299692348724959
-9.632423861210281,14.923618841533468
-10.136262860830971,16.488825087542068
-9.56573036334634,14.998373850759943
-9.605016033548267,14.92926677860875
2.1284443599940452,16.974620223117494
1.355726882688307,18.313482504286952
2.3787580916746505,17.354525618407703
2.273308437383615,17.21338122306041
2.1861707570141333,17.644505382120087
-1.970961215081784,19.244078400525915
2.3338514635015692,16.8358070313186
2.2283443468712574,17.04449190991428
1.4802265179347314,16.93581067700737
2.2681381965503666,16.952501426409157
2.181308579742273,16.91263758559114
-35.92313843151269,-3.4867285003962007
-35.87816747489805,-3.380984010857646
-35.62884888815538,-4.944156333203999
-35.81347178307679,-4.8587678015461
-35.74837106756652,-4.502773268308135
-35.83094321174354,-4.8603148652657024
-34.28480501904826,-4.126260598418194
-35.56739485811054,-3.3815604838486055
-35.92142183000794,-3.332448254220315
-35.37409379931179,-4.017622902781668
-35.746494217587276,-3.4635599768034244
-35.98020988765763,-3.4442556257793115
-35.22687658478523,-4.077805742390617
-34.310332954178115,-4.22005874955346
-25.347854091646028,23.27350854841479
-25.149038965185866,23.315458655493096
-27.471046493856626,20.105402477797107
-27.65516944385339,20.871808728453914
-27.642944125164323,21.102982126634693
-27.60424787151479,20.791452470704854
-27.092882305296204,21.00010234889919
-25.701324915749282,23.03679585354898
-25.292944281355826,23.261467363896077
-27.388334998464863,21.03772781029389
-25.579607281542856,23.093213047505916
-25.38345741657695,23.33983456249282
-27.32514790609521,21.237328447652157
-26.198305873048614,21.696863991274085
20.352661979235414,7.719839605240439
20.416184796104947,7.6806714687836015
23.236141429432994,9.164462978601147
23.029647752961996,9.024405379781573
22.825524680968076,8.896489020687858
22.83315644472482,9.059210012585385
22.392858182908597,9.763736593580049
20.332796411341764,7.8643273583642
20.413525513646523,7.693081494860806
22.781889578830064,8.996849720278465
20.259202844249014,7.841710213890609
20.40970523107783,7.630080119880031
22.608991251258995,9.446114050402656
22.297017891745373,8.631003572795615
22.12313521721407,-28.145908772100558
21.568270671424028,-30.240874437343603
20.754681738879775,-24.868361886466563
20.13635261638239,-26.404372429915046
20.369168216672968,-25.283066384276115
21.653715194146763,-26.981632659720077
20.685637016590903,-25.145632874674735
20.742037594379465,-25.340020302556503
20.63694332136393,-25.941440489500412
21.24176293887558,-28.483406090918113
21.322378999436594,-26.955322242535352
21.20979337671961,-26.34471819134735
21.196440337425933,-27.109338951144604
20.69293804582402,-28.233642116950236
21.250102516566688,-27.02851501355655
22.35778747283609,-27.19388866464858
22.72463004919996,-27.214437474871886
20.724644319961442,-25.40060503833985
21.87634552721977,-27.186922853567193
21.1863300418578,-27.292064221866852
22.791641138036066,-27.208792614118938
20.845063124320895,-25.205121960691308
-12.272461227368819,19.068310585234098
-12.012959690429378,18.572630946446843
-15.036707615935171,17.031688027709738
-15.210806563712321,17.4545725086692
-13.047008717255228,19.314761653678644
-14.573799413359056,16.662932772797433
-14.93505208462195,17.203353805804536
-14.60360346245776,17.730352705426377
-12.742882723551112,20.45845691491798
-13.91608845666567,18.472855221541607
-13.961720237419527,18.394315572906738
-13.472391649729982,19.588278083649293
-12.80299840903159,20.692095247678875
-13.798552528183514,18.66334996576048
-13.26163824588881,19.4709294806847
-12.827796655683503,19.06245875399159
-14.94678398766322,17.2579275513663
-13.156331614688868,19.473323353781115
-14.004982919817348,19.986693442912536
-12.250661946447678,19.11295414305465
-14.830026160628755,17.09230272210462
-2.270603452312645,19.01570606147208
2.2662009599274735,15.763398240373595
-0.9912772409904568,20.288192836301754
-1.1458758843461156,22.147750590133203
-0.4026520600486829,20.691352823281544
-2.3470309501172832,21.358051403782188
-0.6573338031561162,20.54654180954377
-0.8579502113949913,20.570999068974473
-0.9877483965684869,20.402773815963776
-2.158380312508275,19.133163051775377
-1.8211223098067013,20.095144563717945
-1.6638641969665315,20.167407960923565
-2.1021909375334658,19.912514428784593
-2.2574155530016005,18.71913202865831
-0.9308548729050816,20.51433853960801
-2.4603120978794957,21.094010311583908
-2.4046358380235437,21.06914279697582
-0.8218777663037445,20.541885548443005
-2.3640424293970734,21.27906241516677
-2.178626224485803,19.96703526097072
-2.5093160224128055,21.18631959442055
-0.7361891872489055,20.53571389293105
13.205882491696409,-12.148471977739742
11.157595217885277,-13.206152947133335
12.074057911399102,-11.94511318366117
13.95978777810165,-12.091420350015243
14.10778447484989,-12.080097607959166
12.370852042667721,-10.319668548866064
11.326984620483012,-10.499235188854795
10.91075036578819,-12.454445325484562
12.435789426400314,-10.428511805975624
14.237148707549178,-12.063971124768594
13.98730764597574,-12.072001507107798
13.24140067379857,-10.906239993066848
11.595957573650429,-10.21830863971024
12.442124745585376,-10.428328828638595
12.88420250586203,-11.178430208793413
12.704966759268817,-11.50905379211099
13.994115396379591,-12.063359286346412
13.609416853885183,-10.252115233408901
12.569591077793643,-10.49481939459959
12.508099679782802,-10.240157713820793
13.485837974601212,-10.243991747918368
13.47555254322196,-12.190968958182314
12.965932226080373,-10.918416352692446
10.560226971808405,18.688402987403432
10.593466502802407,18.954824063277208
11.244557868994578,18.956345854599647
12.777692650888966,13.881515942748573
9.61333462250789,15.61590116297883
10.787853163031194,16.21592486806169
8.12931388637418,15.391436291227105
12.737016982778227,13.981217283119676
11.437172546514882,19.020998252765104
9.971544805402132,14.485394039513986
12.651093124837026,14.18140857124779
9.950126554159482,15.347333536456846
10.341608550315947,14.574560297132114
9.96928782615182,15.629219766871142
12.807411643263432,14.509457877639566
11.24138615972638,18.985678080601314
8.738386534023805,15.92273932151902
12.69012866664051,14.263495413163787
8.760903236191776,15.896233107055101
12.604006297624716,14.228312767522592
